Timestamp;gimbal_y.target_angle;gimbal_y.IMU_actual_angle;gimbal_p.target_angle;gimbal_p.IMU_actual_angle
205086;0.000000;0.002537;0.000000;0.254165
206085;0.000000;0.002537;0.000000;0.254165
207085;0.000000;0.002537;0.000000;0.254165
208090;0.000000;0.002537;0.000000;0.254165
209091;0.000000;0.002537;0.000000;0.254165
210086;0.000000;0.002537;0.000000;0.254165
211087;0.000000;0.002537;0.000000;0.254165
212091;0.000000;0.002537;0.000000;0.254165
213128;0.000000;0.002537;0.000000;0.254165
214092;0.000000;0.002537;0.000000;0.254165
215087;0.000000;0.002537;0.000000;0.254165
216085;0.000000;0.002537;0.000000;0.254165
217105;0.000000;0.002537;0.000000;0.254165
218088;0.000000;0.002532;0.000000;0.254226
219093;0.000000;0.002532;0.000000;0.254226
220093;0.000000;0.002532;0.000000;0.254226
221089;0.000000;0.002532;0.000000;0.254226
222090;0.000000;0.002532;0.000000;0.254226
223085;0.000000;0.002532;0.000000;0.254226
224086;0.000000;0.002532;0.000000;0.254226
225105;0.000000;0.002532;0.000000;0.254226
226091;0.000000;0.002532;0.000000;0.254226
227087;0.000000;0.002532;0.000000;0.254226
228088;0.000000;0.002532;0.000000;0.254226
229092;0.000000;0.002532;0.000000;0.254226
230093;0.000000;0.002532;0.000000;0.254226
231089;0.000000;0.002529;0.000000;0.254161
232090;0.000000;0.002529;0.000000;0.254161
233085;0.000000;0.002529;0.000000;0.254161
234086;0.000000;0.002529;0.000000;0.254161
235091;0.000000;0.002529;0.000000;0.254161
236123;0.000000;0.002529;0.000000;0.254161
237092;0.000000;0.002529;0.000000;0.254161
238088;0.000000;0.002529;0.000000;0.254161
239092;0.000000;0.002529;0.000000;0.254161
240085;0.000000;0.002529;0.000000;0.254161
241090;0.000000;0.002529;0.000000;0.254161
242091;0.000000;0.002529;0.000000;0.254161
243087;0.000000;0.002529;0.000000;0.254161
244089;0.000000;0.002528;0.000000;0.254685
245085;0.000000;0.002528;0.000000;0.254685
246090;0.000000;0.002528;0.000000;0.254685
